Id,Text,Sentiment,Aspect
360," I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers). The 13"" MacBook Pro is portable, durable, and very capable. It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours. It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb. It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics. It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing). The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing. Typically, when I purchase a new laptop I always end up using an external mouse for convenience. However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming). Still, this laptop is perfect for all day use at school and work. They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).",positive,LAPTOP_QUALITY
360," I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers). The 13"" MacBook Pro is portable, durable, and very capable. It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours. It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb. It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics. It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing). The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing. Typically, when I purchase a new laptop I always end up using an external mouse for convenience. However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming). Still, this laptop is perfect for all day use at school and work. They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).",positive,LAPTOP_PORTABILITY
360," I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers). The 13"" MacBook Pro is portable, durable, and very capable. It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours. It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb. It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics. It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing). The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing. Typically, when I purchase a new laptop I always end up using an external mouse for convenience. However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming). Still, this laptop is perfect for all day use at school and work. They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).",positive,LAPTOP_OPERATION_PERFORMANCE
360," I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers). The 13"" MacBook Pro is portable, durable, and very capable. It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours. It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb. It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics. It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing). The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing. Typically, when I purchase a new laptop I always end up using an external mouse for convenience. However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming). Still, this laptop is perfect for all day use at school and work. They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).",positive,BATTERY_OPERATION_PERFORMANCE
360," I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers). The 13"" MacBook Pro is portable, durable, and very capable. It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours. It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb. It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics. It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing). The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing. Typically, when I purchase a new laptop I always end up using an external mouse for convenience. However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming). Still, this laptop is perfect for all day use at school and work. They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).",positive,LAPTOP_MISCELLANEOUS
360," I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers). The 13"" MacBook Pro is portable, durable, and very capable. It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours. It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb. It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics. It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing). The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing. Typically, when I purchase a new laptop I always end up using an external mouse for convenience. However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming). Still, this laptop is perfect for all day use at school and work. They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).",positive,GRAPHICS_GENERAL
360," I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers). The 13"" MacBook Pro is portable, durable, and very capable. It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours. It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb. It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics. It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing). The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing. Typically, when I purchase a new laptop I always end up using an external mouse for convenience. However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming). Still, this laptop is perfect for all day use at school and work. They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).",positive,OS_USABILITY
360," I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers). The 13"" MacBook Pro is portable, durable, and very capable. It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours. It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb. It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics. It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing). The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing. Typically, when I purchase a new laptop I always end up using an external mouse for convenience. However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming). Still, this laptop is perfect for all day use at school and work. They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).",positive,MOUSE_DESIGN_FEATURES
360," I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers). The 13"" MacBook Pro is portable, durable, and very capable. It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours. It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb. It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics. It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing). The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing. Typically, when I purchase a new laptop I always end up using an external mouse for convenience. However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming). Still, this laptop is perfect for all day use at school and work. They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).",positive,MOUSE_USABILITY
360," I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers). The 13"" MacBook Pro is portable, durable, and very capable. It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours. It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb. It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics. It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing). The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing. Typically, when I purchase a new laptop I always end up using an external mouse for convenience. However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming). Still, this laptop is perfect for all day use at school and work. They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).",positive,LAPTOP_GENERAL
361, The Toshiba laptop I am using is easier to use than most I have tried. The games included are very good games. I am finding my way around this laptop better than my last one. I would highly recommend this one to my friends,positive,LAPTOP_USABILITY
361, The Toshiba laptop I am using is easier to use than most I have tried. The games included are very good games. I am finding my way around this laptop better than my last one. I would highly recommend this one to my friends,positive,SOFTWARE_GENERAL
361, The Toshiba laptop I am using is easier to use than most I have tried. The games included are very good games. I am finding my way around this laptop better than my last one. I would highly recommend this one to my friends,positive,LAPTOP_GENERAL
362, I bought it for really cheap also and it's AMAZING. Easy to start up and does not overheat as much as other laptops. Recommended to people as their first laptop.,positive,LAPTOP_PRICE
362, I bought it for really cheap also and it's AMAZING. Easy to start up and does not overheat as much as other laptops. Recommended to people as their first laptop.,positive,LAPTOP_GENERAL
362, I bought it for really cheap also and it's AMAZING. Easy to start up and does not overheat as much as other laptops. Recommended to people as their first laptop.,positive,LAPTOP_USABILITY
362, I bought it for really cheap also and it's AMAZING. Easy to start up and does not overheat as much as other laptops. Recommended to people as their first laptop.,positive,LAPTOP_QUALITY
362, I bought it for really cheap also and it's AMAZING. Easy to start up and does not overheat as much as other laptops. Recommended to people as their first laptop.,positive,LAPTOP_MISCELLANEOUS
363," I was looking for a mac which is portable and has all the features that I was looking for. The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product. The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great. I would recommend anyone to buy from pcconnection express. Speakers doesn't sound that great. The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.",positive,LAPTOP_PRICE
363," I was looking for a mac which is portable and has all the features that I was looking for. The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product. The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great. I would recommend anyone to buy from pcconnection express. Speakers doesn't sound that great. The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.",positive,SHIPPING_PRICE
363," I was looking for a mac which is portable and has all the features that I was looking for. The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product. The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great. I would recommend anyone to buy from pcconnection express. Speakers doesn't sound that great. The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.",positive,LAPTOP_GENERAL
363," I was looking for a mac which is portable and has all the features that I was looking for. The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product. The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great. I would recommend anyone to buy from pcconnection express. Speakers doesn't sound that great. The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.",positive,LAPTOP_MISCELLANEOUS
363," I was looking for a mac which is portable and has all the features that I was looking for. The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product. The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great. I would recommend anyone to buy from pcconnection express. Speakers doesn't sound that great. The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.",positive,LAPTOP_OPERATION_PERFORMANCE
363," I was looking for a mac which is portable and has all the features that I was looking for. The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product. The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great. I would recommend anyone to buy from pcconnection express. Speakers doesn't sound that great. The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.",negative,MULTIMEDIA_DEVICES_QUALITY
363," I was looking for a mac which is portable and has all the features that I was looking for. The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product. The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great. I would recommend anyone to buy from pcconnection express. Speakers doesn't sound that great. The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.",negative,BATTERY_OPERATION_PERFORMANCE
364," Plain and simple, it(laptop) runs great and loads fast. Easy to carry, can be taken anywhere, can be hooked up to printers,headsets. Love that it doesn't take up space like a regular computer.",positive,LAPTOP_OPERATION_PERFORMANCE
364," Plain and simple, it(laptop) runs great and loads fast. Easy to carry, can be taken anywhere, can be hooked up to printers,headsets. Love that it doesn't take up space like a regular computer.",positive,LAPTOP_PORTABILITY
364," Plain and simple, it(laptop) runs great and loads fast. Easy to carry, can be taken anywhere, can be hooked up to printers,headsets. Love that it doesn't take up space like a regular computer.",positive,LAPTOP_CONNECTIVITY
364," Plain and simple, it(laptop) runs great and loads fast. Easy to carry, can be taken anywhere, can be hooked up to printers,headsets. Love that it doesn't take up space like a regular computer.",positive,LAPTOP_DESIGN_FEATURES
364," Plain and simple, it(laptop) runs great and loads fast. Easy to carry, can be taken anywhere, can be hooked up to printers,headsets. Love that it doesn't take up space like a regular computer.",positive,LAPTOP_GENERAL
365, dell is a decently made pc. although its windows vista compared to windows xp sucks. the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side. with the switch being at the top you need to memorize the key combination rather than just flicking a switch. so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,negative,LAPTOP_GENERAL
365, dell is a decently made pc. although its windows vista compared to windows xp sucks. the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side. with the switch being at the top you need to memorize the key combination rather than just flicking a switch. so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,negative,OS_GENERAL
365, dell is a decently made pc. although its windows vista compared to windows xp sucks. the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side. with the switch being at the top you need to memorize the key combination rather than just flicking a switch. so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,negative,GRAPHICS_GENERAL
365, dell is a decently made pc. although its windows vista compared to windows xp sucks. the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side. with the switch being at the top you need to memorize the key combination rather than just flicking a switch. so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,negative,LAPTOP_DESIGN_FEATURES
365, dell is a decently made pc. although its windows vista compared to windows xp sucks. the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side. with the switch being at the top you need to memorize the key combination rather than just flicking a switch. so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,negative,LAPTOP_USABILITY
366, I purchased this laptop while on a business trip to keep up with my email. I had left my regular laptop at home and needed something to use while out of town . The price and features more than met my needs. I love WIndows 7 which is a vast improvment over Vista. The feature are good enough for what I need.,positive,LAPTOP_PRICE
366, I purchased this laptop while on a business trip to keep up with my email. I had left my regular laptop at home and needed something to use while out of town . The price and features more than met my needs. I love WIndows 7 which is a vast improvment over Vista. The feature are good enough for what I need.,positive,LAPTOP_DESIGN_FEATURES
366, I purchased this laptop while on a business trip to keep up with my email. I had left my regular laptop at home and needed something to use while out of town . The price and features more than met my needs. I love WIndows 7 which is a vast improvment over Vista. The feature are good enough for what I need.,positive,OS_GENERAL
366, I purchased this laptop while on a business trip to keep up with my email. I had left my regular laptop at home and needed something to use while out of town . The price and features more than met my needs. I love WIndows 7 which is a vast improvment over Vista. The feature are good enough for what I need.,positive,LAPTOP_GENERAL
367," I have owned macbook pros since 2005 and this is the best yet! I have had no problems with it unlike some hardware defects on past models. I have never had to shut down the computer unexpectedly and the computer has never froze on me. The screen is bright and vivid and the keyboard is very easy to use, very important for use quick typers. Navigation through the computer is far superior compared to Windows operating systems, as well. Overall, this is a wonderful computer and definitly worth the purchase!",positive,LAPTOP_OPERATION_PERFORMANCE
367," I have owned macbook pros since 2005 and this is the best yet! I have had no problems with it unlike some hardware defects on past models. I have never had to shut down the computer unexpectedly and the computer has never froze on me. The screen is bright and vivid and the keyboard is very easy to use, very important for use quick typers. Navigation through the computer is far superior compared to Windows operating systems, as well. Overall, this is a wonderful computer and definitly worth the purchase!",positive,DISPLAY_QUALITY
367," I have owned macbook pros since 2005 and this is the best yet! I have had no problems with it unlike some hardware defects on past models. I have never had to shut down the computer unexpectedly and the computer has never froze on me. The screen is bright and vivid and the keyboard is very easy to use, very important for use quick typers. Navigation through the computer is far superior compared to Windows operating systems, as well. Overall, this is a wonderful computer and definitly worth the purchase!",positive,KEYBOARD_USABILITY
367," I have owned macbook pros since 2005 and this is the best yet! I have had no problems with it unlike some hardware defects on past models. I have never had to shut down the computer unexpectedly and the computer has never froze on me. The screen is bright and vivid and the keyboard is very easy to use, very important for use quick typers. Navigation through the computer is far superior compared to Windows operating systems, as well. Overall, this is a wonderful computer and definitly worth the purchase!",positive,OS_USABILITY
367," I have owned macbook pros since 2005 and this is the best yet! I have had no problems with it unlike some hardware defects on past models. I have never had to shut down the computer unexpectedly and the computer has never froze on me. The screen is bright and vivid and the keyboard is very easy to use, very important for use quick typers. Navigation through the computer is far superior compared to Windows operating systems, as well. Overall, this is a wonderful computer and definitly worth the purchase!",positive,LAPTOP_GENERAL
368, I absolutely love my mac! I can't imagine my life without it anymore! It's perfect for everything and runs faster than an average pc!,positive,LAPTOP_GENERAL
368, I absolutely love my mac! I can't imagine my life without it anymore! It's perfect for everything and runs faster than an average pc!,positive,LAPTOP_OPERATION_PERFORMANCE
369," beautifully done, the computer is amazingly faster compared to other version of macbook pro i have had in the past. I am also glad it doesnt get too hot when left on for an extended period of time. The battery life is good, even with using high profile software like Sibelius 7 for a good half of the day. Overall, the performance and specs are definitely great for the price compared to other laptop of the same price, which make this Apple purchase a worthwhile one.",positive,LAPTOP_OPERATION_PERFORMANCE
369," beautifully done, the computer is amazingly faster compared to other version of macbook pro i have had in the past. I am also glad it doesnt get too hot when left on for an extended period of time. The battery life is good, even with using high profile software like Sibelius 7 for a good half of the day. Overall, the performance and specs are definitely great for the price compared to other laptop of the same price, which make this Apple purchase a worthwhile one.",positive,LAPTOP_QUALITY
369," beautifully done, the computer is amazingly faster compared to other version of macbook pro i have had in the past. I am also glad it doesnt get too hot when left on for an extended period of time. The battery life is good, even with using high profile software like Sibelius 7 for a good half of the day. Overall, the performance and specs are definitely great for the price compared to other laptop of the same price, which make this Apple purchase a worthwhile one.",positive,BATTERY_OPERATION_PERFORMANCE
369," beautifully done, the computer is amazingly faster compared to other version of macbook pro i have had in the past. I am also glad it doesnt get too hot when left on for an extended period of time. The battery life is good, even with using high profile software like Sibelius 7 for a good half of the day. Overall, the performance and specs are definitely great for the price compared to other laptop of the same price, which make this Apple purchase a worthwhile one.",positive,LAPTOP_DESIGN_FEATURES
369," beautifully done, the computer is amazingly faster compared to other version of macbook pro i have had in the past. I am also glad it doesnt get too hot when left on for an extended period of time. The battery life is good, even with using high profile software like Sibelius 7 for a good half of the day. Overall, the performance and specs are definitely great for the price compared to other laptop of the same price, which make this Apple purchase a worthwhile one.",positive,LAPTOP_GENERAL
369," beautifully done, the computer is amazingly faster compared to other version of macbook pro i have had in the past. I am also glad it doesnt get too hot when left on for an extended period of time. The battery life is good, even with using high profile software like Sibelius 7 for a good half of the day. Overall, the performance and specs are definitely great for the price compared to other laptop of the same price, which make this Apple purchase a worthwhile one.",neutral,LAPTOP_PRICE
370, This a starter notebook. The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing. The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV. If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor. I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations. It is a cheap throw together. Save your money and go for a better device.,negative,CPU_OPERATION_PERFORMANCE
370, This a starter notebook. The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing. The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV. If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor. I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations. It is a cheap throw together. Save your money and go for a better device.,negative,LAPTOP_DESIGN_FEATURES
370, This a starter notebook. The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing. The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV. If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor. I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations. It is a cheap throw together. Save your money and go for a better device.,negative,LAPTOP_CONNECTIVITY
370, This a starter notebook. The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing. The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV. If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor. I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations. It is a cheap throw together. Save your money and go for a better device.,negative,LAPTOP_OPERATION_PERFORMANCE
370, This a starter notebook. The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing. The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV. If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor. I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations. It is a cheap throw together. Save your money and go for a better device.,negative,LAPTOP_QUALITY
370, This a starter notebook. The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing. The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV. If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor. I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations. It is a cheap throw together. Save your money and go for a better device.,negative,LAPTOP_GENERAL
371, Has a 5-6 hour battery life. Much faster than my old windows laptop that died on me. It is easy to use and lightweight. Was very much worth the price i paid.,positive,BATTERY_OPERATION_PERFORMANCE
371, Has a 5-6 hour battery life. Much faster than my old windows laptop that died on me. It is easy to use and lightweight. Was very much worth the price i paid.,positive,LAPTOP_OPERATION_PERFORMANCE
371, Has a 5-6 hour battery life. Much faster than my old windows laptop that died on me. It is easy to use and lightweight. Was very much worth the price i paid.,positive,LAPTOP_USABILITY
371, Has a 5-6 hour battery life. Much faster than my old windows laptop that died on me. It is easy to use and lightweight. Was very much worth the price i paid.,positive,LAPTOP_DESIGN_FEATURES
371, Has a 5-6 hour battery life. Much faster than my old windows laptop that died on me. It is easy to use and lightweight. Was very much worth the price i paid.,positive,LAPTOP_GENERAL
371, Has a 5-6 hour battery life. Much faster than my old windows laptop that died on me. It is easy to use and lightweight. Was very much worth the price i paid.,positive,LAPTOP_PRICE
372," Terrific value for the money. Love the key layout and the built-in mouse pad - all work well and are properly sized. Was easy to get up and running and comes with Windows 7 Pro (my favorite operating system so far, do not  like Windows 8). Highly recommended.",positive,LAPTOP_GENERAL
372," Terrific value for the money. Love the key layout and the built-in mouse pad - all work well and are properly sized. Was easy to get up and running and comes with Windows 7 Pro (my favorite operating system so far, do not  like Windows 8). Highly recommended.",neutral,LAPTOP_PRICE
372," Terrific value for the money. Love the key layout and the built-in mouse pad - all work well and are properly sized. Was easy to get up and running and comes with Windows 7 Pro (my favorite operating system so far, do not  like Windows 8). Highly recommended.",positive,KEYBOARD_DESIGN_FEATURES
372," Terrific value for the money. Love the key layout and the built-in mouse pad - all work well and are properly sized. Was easy to get up and running and comes with Windows 7 Pro (my favorite operating system so far, do not  like Windows 8). Highly recommended.",positive,MOUSE_DESIGN_FEATURES
372," Terrific value for the money. Love the key layout and the built-in mouse pad - all work well and are properly sized. Was easy to get up and running and comes with Windows 7 Pro (my favorite operating system so far, do not  like Windows 8). Highly recommended.",positive,KEYBOARD_OPERATION_PERFORMANCE
372," Terrific value for the money. Love the key layout and the built-in mouse pad - all work well and are properly sized. Was easy to get up and running and comes with Windows 7 Pro (my favorite operating system so far, do not  like Windows 8). Highly recommended.",positive,MOUSE_OPERATION_PERFORMANCE
372," Terrific value for the money. Love the key layout and the built-in mouse pad - all work well and are properly sized. Was easy to get up and running and comes with Windows 7 Pro (my favorite operating system so far, do not  like Windows 8). Highly recommended.",positive,LAPTOP_USABILITY
372," Terrific value for the money. Love the key layout and the built-in mouse pad - all work well and are properly sized. Was easy to get up and running and comes with Windows 7 Pro (my favorite operating system so far, do not  like Windows 8). Highly recommended.",positive,OS_GENERAL
373," I got the black MacBook two years ago and have never regretted it. It was a hard decision for me since the MacBook Pro looked so appealing. But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming. So this was great for me. It has just enough RAM to run smoothly and enough memory to satisfy my needs. Plus it is small and reasonably light so I can take it with me to and from work. I also travel with it and it never gives me any problems. It was also cheaper than the Pro which made it even more appealing to me. Sadly Apple has discontinued this MacBook, I think it was never super popular since it fell somewhere in between the cheapest white model and the smaller Pros. But I am glad to have gotten mine right before they stopped making it. I look forward to years of use, it has held up well over the years and it fits my needs very well.",positive,LAPTOP_GENERAL
373," I got the black MacBook two years ago and have never regretted it. It was a hard decision for me since the MacBook Pro looked so appealing. But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming. So this was great for me. It has just enough RAM to run smoothly and enough memory to satisfy my needs. Plus it is small and reasonably light so I can take it with me to and from work. I also travel with it and it never gives me any problems. It was also cheaper than the Pro which made it even more appealing to me. Sadly Apple has discontinued this MacBook, I think it was never super popular since it fell somewhere in between the cheapest white model and the smaller Pros. But I am glad to have gotten mine right before they stopped making it. I look forward to years of use, it has held up well over the years and it fits my needs very well.",positive,LAPTOP_OPERATION_PERFORMANCE
373," I got the black MacBook two years ago and have never regretted it. It was a hard decision for me since the MacBook Pro looked so appealing. But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming. So this was great for me. It has just enough RAM to run smoothly and enough memory to satisfy my needs. Plus it is small and reasonably light so I can take it with me to and from work. I also travel with it and it never gives me any problems. It was also cheaper than the Pro which made it even more appealing to me. Sadly Apple has discontinued this MacBook, I think it was never super popular since it fell somewhere in between the cheapest white model and the smaller Pros. But I am glad to have gotten mine right before they stopped making it. I look forward to years of use, it has held up well over the years and it fits my needs very well.",positive,MEMORY_DESIGN_FEATURES
